ciudad,vertical,negocio,reseñas,nota,web,telefono,place_id,lead
Madrid,fisioterapia,Sergio Fisioterapeuta,51,4.9,https://www.sergiofisioterapeuta.com/,+34626847194,ChIJtfJ4lwEmQg0REVl8LKbWVPw,6
Móstoles,dental,GoalDental Móstoles,51,4.9,https://clinicasgoaldental.com/,+34623411467,ChIJ4VJ4zuWNQQ0RPIe5Nm-VfqA,6
Madrid,dental,Clínica Dental Robladent,51,4.9,http://robladent.com/,+34914167248,ChIJqdiHXtooQg0RcKF1__SjVbo,6
Madrid,peluqueria,Peluqueria De Caballeros Joyca,51,4.8,http://www.peluqueriajoyca.es/,+34609263529,ChIJgZQPGCqIQQ0RHZHGnWoQLqk,6
Barcelona,pilates,NUA Pilates,51,5,https://www.nuastudiopilates.com/,+34930645189,ChIJ55o6YeKjpBIR3b01mYGtJ4c,6
Sant Just Desvern,fisioterapia,ONURA Fisioterapia Avanzada,51,5,http://www.onurafisio.com/,+34613099931,ChIJwRBgTvqbpBIRCW2gAzuUnts,6
Sant Boi de Llobregat,fisioterapia,Osteopeques. Centro materno-infantil,51,5,http://www.osteopeques.es/,+34613084543,ChIJ-RchxUCbpBIRaBqPlsqckyQ,6
Viladecans,dental,Dentsana Centre Odontològic - [D|S],51,4.9,http://www.codentsana.com/,+34936592762,ChIJN3g_nhqdpBIRbqEHP18HQKM,6
Sant Quirze del Vallès,dental,Clínica Dental Soto,51,4.7,http://www.dentalsoto.es/,+34937211456,ChIJLxVxemiUpBIR57tU-sh51sg,6
Montgat,dental,CLINICA DENTAL PARC DEL TRAMVIA - DENTAL MARESME,51,4.6,https://www.dentalparcdeltramvia.com/,+34934690405,ChIJk3u1EkW6pBIRQnPUhvzUFNo,6
Barcelona,estetica,OneMoreLash,51,4.9,https://www.treatwell.es/establecimiento/onemorelash/,+34657694992,ChIJaxgNlZmjpBIRDegLaijTz6g,6
Barcelona,estetica,GLOWIN' by Eli Kramer,51,5,https://www.glowinbyelikramer.com/,+34613982428,ChIJl4GwkmujpBIRexh-9UxtEbA,6
Barcelona,estetica,"Salón LLONGUERAS - Encuéntranos en Pau Casals, 12",51,4.6,https://reservas.llongueras.com/reservation?salonId=5eaa7d21128f322bcc24cc5d&utm_source=google&utm_medium=gmb&utm_campaign=gmbsitioweb,+34932006870,ChIJjTPavXCYpBIRgsHvdfybJrQ,6
Sant Just Desvern,estetica,CAPRIXOSA,51,5,http://www.caprixosabeauty.com/,+34606633757,ChIJE1Fyw5KbpBIRS6GAfUvdXLc,6
Badalona,estetica,Estètica Josepa Miró,51,4.8,https://josepamirocalvet.wixsite.com/esteticajosepamiro,+34934646439,ChIJH36rrBS7pBIRHqLw62O4hcs,6
Sant Joan Despí,peluqueria,Stylo's Peluqueria,51,4.9,https://instagram.com/styloszafi?igshid=OGQ5ZDc2ODk2ZA==,+34633902922,ChIJTQzruCWbpBIRS0NQ5IpTUcE,6
Paterna,pilates,Pilates Plaza Valterna,51,5,https://www.pilatesplaza.es/,+34961372560,ChIJkSHVPCNFYA0RlHp1Sd4dHbw,6
Torrent,pilates,Pilates Personalizado María Jesús Ferrer,51,4.9,https://www.pilatesmariajesus.es/,+34961477191,ChIJYd6ZFgZRYA0RJdHa15kDjuQ,6
València,pilates,Estudio Gretel Botella Pilates y Yoga,51,4.9,http://www.pilates-valencia.com/,+34660249598,ChIJMxwbMjpPYA0RAEkVqLTugVI,6
València,pilates,Benestar Centre Clinic,51,4.8,https://benestarcentreclinic.com/,+34608564289,ChIJhcoe1mVPYA0Rg6qEOJbdKlk,6
Bétera,fisioterapia,TEKDERMA Calderona Wellness,51,4.8,https://tekderma.com/tekderma-calderona-wellness/,+34963164603,ChIJG6HQAxxdYA0R2hBCQY8fT4M,6
València,dental,Tus Dentistas Bucca,51,4.6,http://www.clinicabucca.com/,+34963394962,ChIJq_nx8atIYA0RPTy3kwl7ja4,6
València,dental,Andrés Plaza Dentistas,51,4.9,http://www.andresplazadentistas.com/,+34963675351,ChIJlf_PpF5IYA0RP231Nd5Bsd0,6
València,estetica,Maquilla.T,51,4.7,https://www.instagram.com/maquillatmakeup/,+34659889960,ChIJY-ljFfpFYA0RrBHIrXlsW-U,6
València,peluqueria,Patricia Torres y Esther Espinosa - Peluquería y Maquillaje,51,4.9,https://m.facebook.com/patricia.torres.estilistas/,+34963445509,ChIJ0cU-YSBPYA0Rn8hASqitypc,6
València,peluqueria,QPeluqueros,51,5,https://qpeluqueros.com/,+34685565448,ChIJUwjAHQBPYA0RAysyFUpuCcs,6
Madrid,pilates,Naibu Pilates,52,4.9,https://www.naibupilates.es/,+34613540018,ChIJfyzyMi4vQg0RMbjWhBVdbI4,6
Getafe,pilates,INGUZ Getafe - Entrenamiento Funcional y Calistenia,52,5,https://getafe.inguz.es/,+34614267936,ChIJa-utNQCLQQ0RRBTTm-sEIqc,6
Las Rozas de Madrid,pilates,PILATEA - Pilates y Fisioterapia Las Rozas,52,5,https://www.pilatealasrozas.es/,+34645940616,ChIJIVDJSF-DQQ0RcLu8oQ0-97k,6
Madrid,pilates,Fides Physiotherapy and Pilates,52,4.7,http://www.fidesfisioterapia.com/,+34913885799,ChIJ-RPk0ecuQg0RLfmyBFJeCdI,6
Madrid,pilates,Qombo Acacias,52,4.9,https://qombo.es/qombo-acacias/,+34639265107,ChIJaU9T1yInQg0Rw9dynER3hDA,6
Madrid,pilates,Pilates Contrology Institute Madrid,52,5,http://www.pilatescim.com/,+34635427769,ChIJ8zJ267EoQg0Rkg1KJW4xzDY,6
Madrid,fisioterapia,"Clínica RODMAR | Fisioterapia, Podología y Rehabilitación",52,4.6,https://www.clinicarodmar.es/,+34633207436,ChIJQwc4E9MoQg0RM78uRFi6RZM,6
Pozuelo de Alarcón,fisioterapia,RX2 Sports & Health Center,52,5,http://www.rx2center.com/,+34913894134,ChIJOcnMJjyHQQ0RXz3d711n1Lo,6
Madrid,fisioterapia,Fisio MRB,52,5,http://fisiomrb.com/contacto.html,+34609130857,ChIJVVXlytguQg0R3tjZB_BC69s,6
Madrid,fisioterapia,Fisiomartta (Clinica Sarua),52,5,http://fisiomartta.com/,+34653074923,ChIJD70e47woQg0R7_vVYQ_3Qxw,6
Madrid,dental,AlphaDent - Clínica Dental y Medicina Estética,52,4.8,https://www.alphadent.es/clinica-dental-barrio-del-pilar-madrid/,+34917825234,ChIJD4T7R3QpQg0RueScVVm_zqs,6
Las Rozas de Madrid,estetica,Centro de estética en Las Rozas | Estética Lola,52,5,https://esteticalola.es/,+34630258908,ChIJX-5w9sGDQQ0RUxxfQ6C-bZk,6
Getafe,estetica,Isabella Centro de Estética & Uñas,52,4.9,https://booksy.com/es-es/8797_isabella_cuidado-de-la-piel_52975_getafe,+34685729568,ChIJ9zL-5fwjQg0RegxX08jPmZ4,6
Madrid,estetica,Centro Médico Estetico Carmen Mejuto,52,4.7,http://www.carmenmejuto.es/,+34655743929,ChIJmRhxmNEoQg0RGMwWa1oXp6g,6
Getafe,estetica,no+vello Getafe,52,4.8,https://www.nomasvello.es/,+34916819751,ChIJtUpRG5cgQg0Rn5oVMcAg2hI,6
Gavà,pilates,Berahta Pilates,52,5,https://berahtapilates.com/,+34614056702,ChIJHfZtWRSdpBIR99S0XKw4ng4,6
Badalona,pilates,Marina Calero - Estudi de Ioga Badalona,52,4.8,http://www.macastudiobdn.com/,+34610235853,ChIJH_fzhqa7pBIRmnsAc6oDwpg,6
Barcelona,pilates,Enlace Pilates,52,5,http://www.enlacepilates.com/,+34627840463,ChIJBQzsgDyjpBIRVW0j_hl6DbI,6
Barcelona,pilates,FISIOCAM,52,4.8,https://www.fisiocam.com/,+34931655844,ChIJ4W8Ufd28pBIReSxX6a_Ihdk,6
Barcelona,pilates,PILAT3S Poblenou,52,4.7,https://pilat3s.com/es/studio/pilat3s-poblenou/,+34610097369,ChIJOzBt0WyjpBIR-X8C2W-3zxc,6
Barcelona,fisioterapia,Airos fisioteràpia,52,5,https://airosfisioterapia.com/,+34623518357,ChIJs3LhyHG9pBIRhVQD-wZhR54,6
Barcelona,fisioterapia,"WELL Sants, Personal Training",52,4.8,http://www.wellcentro.com/,+34658423406,ChIJp-XLI4yYpBIRBl99z6bBLcc,6
Cerdanyola del Vallès,fisioterapia,Centre de teràpies Helios,52,5,http://www.terapieshelios.com/,+34645031782,ChIJbyngJHGXpBIRtW0TLtDIYkg,6
L'Hospitalet de Llobregat,dental,Clínica Dental Odontquality Hospitalet,52,4.7,http://www.odontquality.cat/,+34934482123,ChIJCYqmneWYpBIRJ_3TjQBYkxE,6
L'Hospitalet de Llobregat,dental,Clínica dental Da Vinci,52,5,http://www.clinicadentaldavinci.com/,+34639818043,ChIJMwQJrfKYpBIRyBimi7EoNNA,6
Barcelona,estetica,Dr Jaime Piquero Casals,52,5,http://dermacentric.es/,+34696536433,ChIJCTmVxnGYpBIRxyIgzaqS7Yw,6
Barcelona,estetica,Ric Reyes Experience,52,4.7,https://www.instagram.com/richstylis93?igsh=cmV5NzN3OHR4dXh1&utm_source=qr,+34600497836,ChIJnRFrFW6jpBIRCTJATRcvW6E,6
Barcelona,estetica,En cuerpo y Alma | Bienestar & Estética integral,52,4.8,https://encuerpoyalmabcn.com/,+34660679779,ChIJee_ov62jpBIRkY9NXXS6qBA,6
Barcelona,estetica,Irene Valer Peluquería & Estética,52,4.8,https://es-es.facebook.com/Irene-valer-peluquer%C3%ADa-est%C3%A9tica-923859270970142/,+34931704453,ChIJQZ0QQHGYpBIRcFsia0JcybE,6
Molins de Rei,estetica,El Raconet de Nerea,52,5,https://instagram.com/elraconetdenerea?utm_medium=copy_link,+34616732853,ChIJ4Y3XLnKbpBIR4dx6qSBiVrs,6
Barcelona,estetica,By Lili Estética,52,4.8,http://www.byliliestetica.com/,+34653378343,ChIJO3SLfYOZpBIRpd4SrX7NhMA,6
L'Hospitalet de Llobregat,peluqueria,La Pelu Silvia,52,4.7,http://www.facebook.com/silviamerlin21,+34935186910,ChIJp61cLh2ZpBIRpb99kF-gMIs,6
València,pilates,Fembalance | Psicóloga y sexóloga en Valencia | Fisioterapia de suelo pélvico,52,5,https://www.fembalancesaludintegral.com/,+34644172688,ChIJM0qLHL5JYA0Rdq-vLJvcYTY,6
València,pilates,Clínica Axon | Logopedia Psicología Fisioterapia Valencia,52,4.8,https://clinicaaxonvalencia.com/,+34647116605,ChIJ88qm2TBJYA0RBCPNm7RKaw0,6
L'Eliana,fisioterapia,CLÍNICA KAÄBOO,52,4.9,http://www.kaabooclinica.com/,+34623339057,ChIJY_BJD0pZYA0RjmyhURvIGKA,6
València,fisioterapia,Amparo fisioypilates,52,5,http://www.amparofisioypilates.com/,+34628748663,ChIJa8EoVWpJYA0R3eyJu7fQCb4,6
Paterna,fisioterapia,FISICARE Depilación Láser,52,5,https://www.clinicafisicare.com/,+34669521567,ChIJPZIq875bYA0R6Ld6ozaAhzM,6
València,dental,Maxila Clinica Dental Valencia,52,5,https://maxiladentalvalencia.es/,+34963910080,ChIJD251slpPYA0RPKNoWpPC5d4,6
Mislata,dental,Clínica Dental Ferrer. Niños Y Adultos,52,4.8,http://www.clinicaferrer.es/,+34963833200,ChIJr6lRhpxPYA0RxLmWR5H26Bg,6
València,estetica,"COMERCIAL GRAUME, S.L.",52,4.7,http://www.comercialgraume.com/,+34963413229,ChIJjfRjBzZPYA0R_-K0wUMBvL8,6
Benetússer,estetica,Armina - Centro de estética avanzada y nutrición,52,4.9,http://www.arminaestetica.com/,+34644490469,ChIJKTkTda9PYA0RMD2pMIGNme4,6
València,peluqueria,Peluquería Imatges | Salón de belleza,52,4.8,https://peluqueriaimatges.com/,+34963486336,ChIJ_w9WZ_FFYA0RaAyTcWp02L8,6
Madrid,pilates,HappyMoms,53,4.7,http://www.happymoms.es/,+34919281832,ChIJQ12EEu4rQg0RFmcAbCRIqZU,6
Las Rozas de Madrid,pilates,Pilates Samsara,53,4.8,http://www.pilatessamsara.es/,+34609073846,ChIJq6qqt9ycQQ0RmHLuUbqf0OE,6
Madrid,pilates,SANO Arganzuela - Entrenamiento Personal y Grupos Reducidos,53,5,https://sanocenter.es/madrid/sano-arganzuela/,+34692150555,ChIJJyP9cG8nQg0RAqXZcp9pyOU,6
Madrid,pilates,Twofisio,53,4.6,https://twofisio.es/,+34917116205,ChIJ4WlZKECIQQ0RvdrRF02Fnhg,6
San Fernando de Henares,pilates,Pasos Fisioterapia,53,5,http://www.pasosfisioterapia.com/,+34616079395,ChIJC6UQPZowQg0RgAWl8H9s_jc,6
Madrid,fisioterapia,Centro de Rehabilitación Neurológica NeuroFis,53,4.6,https://neurofis.es/,+34913285762,ChIJwxnon_olQg0RAvAkDImVzhY,6
Madrid,fisioterapia,FABRICE LEFEVRE INSTITUTE OSTEOPATA POSTUROLOGO MADRID,53,5,https://www.probodyone.es/,+34697803166,ChIJIW22ST0pQg0RmmHDpx23GvY,6
Madrid,estetica,Bodybrite Alonso Cano,53,4.8,https://bodybriteonline.com/,+34915357924,ChIJSyLALfooQg0R8kSv5KArC58,6
Pinto,estetica,Dinamic estética y peluquería,53,4.7,https://www.dinamicestetica.es/,+34916987854,ChIJ04zRLGUfQg0RlWMvmnAjDhM,6
Alcobendas,estetica,Metodo Rossano Ferretti,53,4.6,https://reservas.llongueras.com/reservation?salonId=fad28ec2-ee6c-42b6-8c7e-0654aac93a77,+34608544484,ChIJAWQ4uhIsQg0Rn-OSf95lVcA,6
Madrid,peluqueria,Conchy Arias Peluquería Curly y Estética,53,4.9,https://conchyariascurly.es/,+34665512974,ChIJkyNUr82JQQ0RWp-EWXQZDLE,6
Sant Adrià de Besòs,pilates,Movana Studio | Barre • Pilates Reformer • Yoga,53,4.8,http://www.movanastudio.es/,+34627086457,ChIJv6mw0729pBIRZZClxIZIF64,6
Barcelona,pilates,FISIOCAM - Gran de Sant Andreu,53,4.8,http://www.fisiocam.com/,+34639665350,ChIJv3pEx-C8pBIRb3bw5NtekDs,6
Barcelona,fisioterapia,Institut Respiratori,53,4.9,https://www.institutrespiratori.com/,+34932110795,ChIJpTERcBKYpBIRPK5yS0ZtXgA,6
,fisioterapia,Onco Therapy BCN,53,5,https://www.instagram.com/oncotherapybcn/?hl=es,+34611799382,ChIJc_A58MpPyWERfF4QtbS7izM,6
Barcelona,fisioterapia,Renéixer Fisioterapia Barcelona,53,4.9,https://martapujade.wixsite.com/my-site-2,+34633785692,ChIJTUkb-1tz5gkRxbiM6nMuqjM,6
Mollet del Vallès,fisioterapia,Fisioimpuls,53,4.9,http://fisioimpuls.com/,+34677892376,ChIJZYuCjCe_pBIRe77prBZPwDM,6
Santa Coloma de Gramenet,dental,Marinlozano Dentistas Scp,53,4.8,https://www.marinlozanodentistas.com/,+34933925651,ChIJYQnckIS8pBIR5p0YWineSo0,6
Barcelona,dental,Clínica Dental Millán | Barcelona,53,5,http://millanclinicadental.com/,+34932016097,ChIJoSQ08J-ipBIRFiTt0_9IppE,6
L'Hospitalet de Llobregat,dental,Clinica Dental Canedo,53,4.8,http://www.clinicadentalcanedo.com/,+34933380735,ChIJ_RnhtxiZpBIRr6FZrgluYdE,6
Barcelona,estetica,Perruqueria Sònia,53,4.8,https://widget.treatwell.es/establecimiento/314919/servicios/,+34628823789,ChIJEa4PL2GipBIRUxNRaDwHIbk,6
Sant Cugat del Vallès,estetica,Perruqueries Aquilino,53,4.7,http://peluqueriasaquilino.com/,+34935895084,ChIJN4dZ9duWpBIR7sQv0uVLWcA,6
Barcelona,estetica,CM Beauty Center,53,4.6,https://cmbeautybcn.es/,+34640775475,ChIJ3cjrGguZpBIRSZ0nLK-woME,6
Rubí,peluqueria,PELUQUERIAS AQUILINO,53,4.6,http://www.peluqueriasaquilino.com/,+34936970209,ChIJf2jzOneRpBIR0kBr-VWmkY4,6
València,pilates,DTM training club,53,5,https://www.dtmtrainingclub.com/,+34633863823,ChIJO71zWqJJYA0R8iRWSUb9J-c,6
La Canyada,fisioterapia,fisioGP Fisioterapia a domicilio en La Cañada,53,5,http://www.fisiogp.com/,+34605496833,ChIJwbm9hcNbYA0RwWPBcr3I75U,6
Aldaia,fisioterapia,SERBEDE más que fisioterapia,53,4.9,https://serbede.com/,+34625039021,ChIJkV6OwjtQYA0R72BT5GM6-4k,6
L'Eliana,dental,Clínica Dental Estefanía Orozco,53,4.9,http://www.clinicadentalorozco.com/,+34608125441,ChIJ3QgWY1RZYA0RupKLnIDJ5zM,6
València,estetica,Centro de Belleza Carrera,53,4.7,https://centrobellezacarrera.es/,+34963552793,ChIJLSRaDmFIYA0Rh2gg-_PLbKs,6
València,peluqueria,Anemona Valencia,53,4.8,http://laguia.es/,+34963427222,ChIJiTb__0VPYA0RRE8qrNzPpCk,6
Madrid,pilates,Instituto de Salud Osteoarticular ARI,54,5,http://www.institutoari.com/,+34910609568,ChIJQ6f_W04oQg0RkaXBHGL9Cbo,6
Madrid,pilates,Holystic Fisioterapia,54,4.7,http://www.holystic.es/,+34913051467,ChIJgxco0sslQg0RY8ocMVcAEB0,6
Pinto,pilates,Fisioinnova physiotherapy Pinto,54,4.9,http://fisioinnova.com/,+34916910884,ChIJJ4BAr34fQg0RZGqsqs1PPHM,6
Madrid,fisioterapia,Fisio Midi,54,5,https://fisiomidi.com/,+34644516682,ChIJVXtixJ8nQg0R2lXD7tscLrY,6
Madrid,fisioterapia,Fisioterapia FisioPuntura,54,5,http://www.fisiopuntura.es/,+34616969666,ChIJ39Jq6McoQg0RZB1T4J_xotA,6
Alcorcón,dental,Clínica dental Cleardent - Alcorcón,54,4.9,https://www.cleardent.es/clinica-dental/madrid/alcorcon/?utm_medium=organic&utm_source=gmb&utm_campaign=15778881042497415796&utm_content=alcorcon,+34919227804,ChIJKdCkcfGPQQ0RWfyzwYBag5M,6
Rivas-Vaciamadrid,estetica,The Pink Salon,54,5,http://thepinksalon.es/,+34690944004,ChIJE3WZQNM7Qg0RcH-mV3Xp2pg,6
Fuenlabrada,peluqueria,Dariostylobarbershop,54,5,https://www.instagram.com/dariostylobarbershop/,+34684089238,ChIJGZLE6AmLQQ0Ri5K1vJWhuaQ,6
Badalona,pilates,PILATES BADALONA,54,4.7,http://www.pilatesbadalona.com/,+34661982164,ChIJHwCpr2y7pBIRWa6PWvYsOA8,6
Barcelona,fisioterapia,Martín Rossi Osteopatía,54,4.9,https://www.instagram.com/mrosteopatia/?hl=es,+34662090301,ChIJSbuuDIujpBIRG5DPqkcKfKs,6
Sant Feliu de Llobregat,fisioterapia,Centre Didoni - Psicólogos especialistas en ansiedad,54,4.9,https://www.centredidoni.com/,+34640772713,ChIJHwsRYDibpBIRoyGcuf35rcQ,6
Sant Cugat del Vallès,fisioterapia,Centro de fisioterapia Fisiohana,54,5,https://www.fisiohana.com/,+34674244084,ChIJn6cjXeqXpBIRHojb6U5Pres,6
Barcelona,fisioterapia,MES fisioteràpia,54,4.9,http://mesfisioterapia.com/,+34672952327,ChIJg94yJPSYpBIRCArJtfMvTgY,6
Barcelona,fisioterapia,Centro Fisioterápia Equilibri,54,4.8,http://www.fisioterapiaequilibri.com/,+34932266862,ChIJG9ohDX-ipBIRjH_m5KgMU0Q,6
Barcelona,dental,Clínica Dental Blessing,54,4.9,https://linktr.ee/clinicadentalblessing,+34933221472,ChIJU4YUp2SYpBIRmrooJxcAnp0,6
Sant Joan Despí,dental,"Clínica Dental Mèdic / Implantes Dentales, Ortodoncia Invisible, Estética, Urgencias",54,4.7,http://www.dentalmedic.net/,+34934771057,ChIJT8ACK2OZpBIRCCmMmFxI0Lk,6
Barcelona,estetica,Incanto Gràcia | Centro Estética Avanzada,54,4.6,http://incanto.me/,+34685515282,ChIJiyR_fp6jpBIRjoVztlayDrQ,6
Barcelona,estetica,Meeting Lashes beauty studio,54,4.9,https://dikidi.app/1523220,+34677496474,ChIJXT5pmUWjpBIR9gFLnKgB1co,6
Sobre,pilates,KINA PILATES STUDIO,54,4.9,https://www.kinapilates.com/,+34651486921,ChIJB0nWX7pJYA0RfIenon-8Dhw,6
València,pilates,Onfitt Woman Studio - Entrenamiento para la mujer y Reformer Pilates.,54,4.6,http://www.onfitt.es/,+34673619918,ChIJX9-K17BIYA0Rs36TbrfuSTc,6
València,dental,Clínica Dental Salvador & Gavilá,54,4.7,http://www.salvadorygavila.com/,+34685824878,ChIJ4UyjfOxJYA0RAftTqxcDxRQ,6
Alboraya,dental,Estetic Bucal Center - Alboraya,54,4.6,https://golden-remember-664926.framer.app/,+34647492627,ChIJu_E3ZTtGYA0R9UKFCWNFa9Q,6
Puçol,estetica,Centro de Estética Aixa Manoli Puçol,54,4.9,https://www.facebook.com/Centro-de-Est%C3%A9tica-Manoli-Aixa-525393884179078/,+34961422564,ChIJ3csxmWVAYA0RJY-vvWGUYcI,6
Madrid,pilates,Cobrinha Brazilian Jiu-Jitsu Madrid,55,5,https://www.cobrinhabjjmadrid.com/,+34642617044,ChIJfzcPBokpQg0RRrD-SmxqUbk,6
Móstoles,dental,DENTAL CARINI Pº ARROYOMOLINOS,55,4.6,http://dentalcarini.es/,+34660760551,ChIJcTsSq9ONQQ0Rf4UNGNjw7pQ,6
Rivas-Vaciamadrid,dental,Clínica Dental Santa Mónica,55,4.8,http://www.dentalsantamonica.com/,+34637416100,ChIJw8T--GY7Qg0Rmg9g5mmU2rg,6
Fuenlabrada,estetica,Airyn (Centro de Láser y Estética Avanzada),55,4.9,http://airynestetica.com/,+34679291223,ChIJs46bNDCLQQ0R2T-hMUTDfIw,6
Leganés,estetica,Elvia Estética,55,4.9,https://elviaestetica.es/,+34624809171,ChIJ4Z3K4cqJQQ0R7YMdPd7y76A,6
Las Rozas de Madrid,estetica,Clínica Kento,55,4.9,https://www.clinicakento.com/,+34601502809,ChIJa3Ch1j-DQQ0RpUU4ABzaALw,6
Madrid,estetica,"Uñas, cejas & pestañas Auri",55,4.9,https://www.fresha.com/a/unas-cejas-pestanas-auri-madrid-calle-de-hermosilla-104-k5x4hsch,+34614147625,ChIJnUMxIkspQg0RYNQFD772_74,6
Barcelona,pilates,Pilates 1927,55,5,http://instagram.com/pilates_1927,+34696271804,ChIJccGtwayjpBIRP32ugZYWPOA,6
Barcelona,pilates,Alivio Fisio,55,5,https://www.instagram.com/alivio.fisio/,+34657302895,ChIJHUn5MQCjpBIRfrEd9XQ_b-Y,6
Barcelona,pilates,Fitness Bienestar,55,5,http://www.fitnessbienestar.com/,+34675321522,ChIJ00h443ijpBIRikU2lt0D1Rs,6
Barcelona,pilates,Pilates Barcelona,55,4.9,http://www.pilatesbarcelona.cat/,+34650614791,ChIJO_9KAJeipBIRy8wSa2fb1C0,6
Barcelona,pilates,Fusion y Pilates Poblenou,55,4.8,http://www.fusionypilates.com/,+34647821282,ChIJb6PIFYajpBIRu4f9z337JDk,6
Barcelona,pilates,Tatiane Canário - Pilates Studio - Barcelona Gracia,55,4.9,http://www.tatianecanario.com/,+34622561773,ChIJ441_0JmipBIRJwIoCpoYIjs,6
Esplugues de Llobregat,pilates,Just Fitt Pilates,55,4.9,http://www.justfittpilates.com/,+34685515943,ChIJPQNEvHaZpBIRePowFKeWJmY,6
Barcelona,fisioterapia,Rehabilitación Suelo Pélvico RSP / Espai Gal.la Placidia,55,4.9,http://rspbarcelona.com/,+34688890801,ChIJPcRfDGyYpBIR6cj6AoFmvJE,6
Barcelona,fisioterapia,Clínica Rusca Sagués,55,5,http://www.ruscasagues.es/,+34675813337,ChIJ3fVoBB69pBIRDF-ZQZ_r3bs,6
Barcelona,fisioterapia,Fisioteràpia i Osteopatia. Sergi Mestres Pereta.,55,5,http://www.sergimestres.com/,+34606539846,ChIJCwbqDVaZpBIRbmG0-sRmpbw,6
Barcelona,dental,Clínica Dental Josep María Clemente,55,4.6,http://www.cldental.es/,+34932111211,ChIJ3Y72EwqYpBIRKr-hrUBX2hM,6
Barcelona,estetica,MAISON EVO,55,4.8,https://evo-clinics.es/,+34650322647,ChIJs89RxzyZpBIRDzRDmMYn55M,6
Badalona,estetica,Perruqueria Lluïsa's equip,55,4.9,https://www.facebook.com/Llu%C3%AFsas-equip-1193657814080218/,+34933987960,ChIJx07UCmu7pBIR7d-iQ88bcJg,6
Barcelona,peluqueria,Marta Fernandez estilista,55,4.8,https://sites.google.com/view/martafernandezestilista/peluquer%C3%ADa-marta-fernandez,+34930080054,ChIJJ9yJraGjpBIRz0beIKHwErQ,6
València,pilates,"FisioInfinity - Fisioterapia, Podología, Pilates, Osteopatía y Readaptación",55,4.9,https://fisioinfinity.com/,+34680728422,ChIJAQDQZspIYA0Rxy3O4363lfA,6
València,fisioterapia,FISIOTERAPEUTA VALENCIA CLINICA CENTRO.,55,4.9,https://www.jfisio.es/clinica-de-fisioterapia-en-valencia/,+34617423604,ChIJWWGNfUtPYA0R1XRdBw_zFCE,6
Paterna,dental,Clínica Dental Dra Mª Dolores Miralles Benavent,55,4.9,https://ortodoncialingualmiralles.es/,+34961386831,ChIJS_9dsklFYA0RooDjjbU3zcc,6
València,dental,Atarazanas Dental,55,4.9,https://atarazanasdental.com/,+34963502116,ChIJeWXlrJVJYA0RzX_kV1Q8X-I,6
València,dental,Antonio Pérez Poveda,55,4.8,https://www.clinicadentalaperezpoveda.com/es/,+34963606354,ChIJUztCyR5GYA0RDTZZgaz1OuY,6
València,estetica,Centro Estético Tania,55,4.7,https://taniacentroestetico.com/,+34644399095,ChIJn9Kf3h5GYA0RuAXAW80CPJU,6
Mislata,estetica,Centro de Estética Natur Eva,55,4.8,https://esteticanatureva.com/,+34620541540,ChIJX8A3b5pPYA0RyfZzzCwp5RM,6
Riba-roja de Túria,estetica,Manuel Piquer ESTILISTA,55,4.9,https://m.facebook.com/ManuelPiquerEstilista/,+34662505132,ChIJyZST4R9ZYA0R5r-qA9y4Ef8,6
Manises,peluqueria,Atelier Peluqueria Unisex,55,5,http://ateliermanises.webador.es/,+34633915638,ChIJD9-T7apaYA0RXM-PTtCg36c,6
Madrid,pilates,Danann Pilates,56,4.8,http://www.danannpilates.com/,+34657031571,ChIJF8gxz24oQg0R29rEKb1_YbA,6
Getafe,pilates,Ritmo Dance Getafe - María Fernández Centro bienestar,56,4.9,https://instagram.com/ritmodance.getafe?igshid=YmMyMTA2M2Y=,+34649685977,ChIJA4onbpQgQg0R-JBjmy02J7c,6
Leganés,pilates,Azahara health and beauty,56,4.9,https://www.azaharasaludybelleza.com/,+34916806655,ChIJOUUZFMyLQQ0RvIQFtd4j9bk,6
Madrid,pilates,Unión Body Center,56,5,https://www.unionbodycenter.com/,+34695982814,ChIJ87sbZT0lQg0RFAE5eM-tjNg,6
Madrid,pilates,Yogalates House,56,5,https://yogalates.house/contact-us/,+34644136122,ChIJ15TSywIpQg0RV0vvV15LgN0,6
Madrid,pilates,FisioPau · Center Physiotherapy and Pilates,56,4.9,http://www.fisiopau.es/,+34622718837,ChIJPyMICMmJQQ0RGma6cQ4goPU,6
Pozuelo de Alarcón,pilates,DriCloud - Massive Bionics,56,4.9,http://dricloud.com/,+34649316477,ChIJc6ZkJ22GQQ0R97z9r4i5p0c,6
Madrid,fisioterapia,Tu Fisio en Madrid,56,5,https://tufisioenmadrid.es/,+34636640636,ChIJv_6nANUpQg0Ry7sl3WOTS50,6
Madrid,fisioterapia,Centro de Fisioterapia Rehabitalia,56,5,http://www.fisiorehabitalia.com/,+34663057368,ChIJPw1J7wKGQQ0RxEJr7QuwQaI,6
Madrid,fisioterapia,UFIT Boutique,56,5,https://ufitboutique.com/,+34628438823,ChIJfZQhtIApQg0RQbSW-C84Dqk,6
Madrid,fisioterapia,Fisioterapia Alcalá 126,56,4.6,https://fisioterapia-alcala126.com/,+34606752829,ChIJ_0BCYrAoQg0R7DJ35tOdWxE,6
